,Id,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Mo Sold,Yr Sold,Sale Type,SalePrice,reno,years_of_house,BsmtRms,GrRms
50,2511,FV,68.0,2998,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,513.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,756.0,GasA,Ex,Y,SBrkr,0,1524,0.0,0.0,2,1,2,1,Gd,4,Typ,0,None,Detchd,Unf,2.0,440.0,TA,TA,Y,0,32,0,0,0,0,None,None,6,2006,WD ,166000,0,6,0.0,8
51,912,RL,65.0,7804,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,4,3,1928,1950,Gable,CompShg,WdShing,Plywood,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,1122.0,GasA,TA,Y,SBrkr,0,1981,1.0,0.0,2,0,4,1,Gd,7,Min2,2,TA,Detchd,Unf,2.0,576.0,TA,TA,Y,431,44,0,0,0,0,None,MnPrv,12,2009,WD ,135000,1,81,1.0,10
52,2351,RL,80.0,16692,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,184.0,TA,TA,CBlock,Gd,TA,No,BLQ,LwQ,1392.0,GasA,TA,Y,SBrkr,0,2784,1.0,0.0,3,1,5,1,Gd,12,Typ,2,TA,Attchd,RFn,2.0,564.0,TA,TA,Y,0,112,0,0,440,519,Fa,MnPrv,7,2006,WD ,248000,0,28,1.0,17
53,330,RM,21.0,1476,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,7,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,Unf,546.0,GasA,Ex,Y,SBrkr,0,1092,0.0,0.0,1,1,3,1,TA,5,Typ,0,None,None,None,0.0,0.0,None,None,Y,200,26,0,0,0,0,None,None,3,2010,WD ,76000,0,40,0.0,8
54,2586,RL,75.0,10170,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,522.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,216.0,GasA,TA,Y,SBrkr,0,1575,0.0,0.0,1,1,2,1,Gd,5,Typ,1,Gd,Attchd,Unf,2.0,400.0,TA,TA,Y,0,0,0,0,0,0,None,None,6,2006,WD ,155000,0,55,0.0,8
55,224,RL,80.0,9364,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,663.0,GasA,TA,Y,SBrkr,0,1352,0.0,0.0,1,1,4,1,TA,7,Typ,0,None,Attchd,Fin,1.0,299.0,TA,TA,Y,379,36,0,0,0,0,None,MnPrv,3,2010,WD ,158000,0,41,0.0,10
56,98,FV,24.0,2544,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,ALQ,600.0,GasA,Ex,Y,SBrkr,0,1200,1.0,0.0,2,1,2,1,Gd,4,Typ,0,None,Detchd,RFn,2.0,480.0,TA,TA,Y,0,172,0,0,0,0,None,None,2,2010,WD ,149500,1,6,1.0,8
57,2565,RL,82.0,9888,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1975,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,BLQ,Unf,936.0,GasA,TA,Y,FuseA,0,936,0.0,0.0,1,0,2,1,TA,5,Typ,0,None,Attchd,Unf,1.0,240.0,TA,TA,Y,0,0,160,0,0,0,None,MnPrv,3,2006,WD ,121000,1,52,0.0,7
58,1934,RL,68.0,7942,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,ALQ,1040.0,GasA,TA,Y,FuseF,0,1040,0.0,1.0,1,0,3,1,TA,6,Typ,0,None,Attchd,Fin,1.0,293.0,TA,TA,Y,0,0,0,0,0,0,None,MnPrv,6,2007,WD ,136000,0,54,1.0,8
59,997,RL,68.0,15038,Pave,None,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Rec,Unf,916.0,GasA,Gd,Y,SBrkr,0,1636,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,Fin,2.0,386.0,TA,TA,Y,168,84,0,0,0,0,None,None,11,2008,WD ,173000,0,12,0.0,11
60,64,RL,92.0,11764,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1152.0,GasA,Ex,Y,SBrkr,0,2270,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,Fin,3.0,671.0,TA,TA,Y,132,57,0,0,0,0,None,None,4,2010,WD ,290000,1,11,0.0,13
61,1799,FV,75.0,9000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1184.0,GasA,Ex,Y,SBrkr,0,2610,0.0,0.0,2,1,4,1,Ex,11,Typ,1,Gd,BuiltIn,Fin,2.0,550.0,TA,TA,Y,208,364,0,0,0,0,None,None,8,2007,New,303477,0,0,0.0,15
62,230,RL,68.0,20062,Pave,None,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,7,1977,2001,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,Unf,1420.0,GasA,Gd,Y,SBrkr,0,1483,1.0,0.0,1,1,1,1,TA,4,Typ,2,TA,Attchd,RFn,2.0,690.0,TA,TA,Y,496,0,0,0,0,0,None,None,4,2010,WD ,270000,1,33,1.0,7
63,1295,RM,81.0,7308,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,5,1920,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,Fa,Fa,BrkTil,TA,TA,No,Rec,Unf,936.0,GasA,Gd,N,FuseA,0,1740,0.0,0.0,1,0,2,1,Ex,6,Typ,1,Gd,Detchd,Unf,1.0,225.0,Fa,Fa,N,0,0,236,0,0,0,None,None,6,2008,WD ,122250,1,88,0.0,8
64,638,RL,70.0,8750,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,LwQ,1382.0,GasA,Gd,Y,FuseA,0,1382,0.0,1.0,1,0,3,1,Gd,6,Typ,0,None,Attchd,Unf,1.0,350.0,TA,TA,Y,280,0,0,0,0,0,None,GdWo,7,2009,WD ,153000,0,54,1.0,8
65,2278,RL,70.0,8402,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Feedr,Norm,1Fam,1Story,5,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,Unf,1120.0,GasA,Ex,Y,SBrkr,0,1120,0.0,0.0,1,0,3,1,TA,6,Typ,0,None,None,None,0.0,0.0,None,None,Y,0,30,0,0,0,0,None,None,12,2007,New,147000,0,0,0.0,8
66,2202,RL,63.0,4000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,8,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,No,GLQ,Unf,531.0,GasA,TA,Y,SBrkr,0,1098,1.0,0.0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,Unf,1.0,216.0,TA,TA,Y,0,0,0,0,0,0,None,MnPrv,6,2007,WD ,148500,1,77,1.0,7
67,2833,RM,32.0,3363,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,976.0,GasA,Ex,Y,SBrkr,0,1708,0.0,0.0,2,0,3,1,Gd,7,Maj1,0,None,Detchd,Unf,2.0,380.0,TA,TA,Y,0,40,0,0,0,0,None,None,4,2006,WD ,130000,0,2,0.0,10
68,1707,RL,94.0,13615,Pave,None,IR1,HLS,AllPub,Corner,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,Stone,510.0,Ex,TA,PConc,Ex,TA,Gd,Unf,Unf,1802.0,GasA,Ex,Y,SBrkr,0,1802,0.0,0.0,2,1,3,1,Ex,7,Typ,1,Gd,Attchd,Fin,3.0,843.0,TA,TA,Y,158,105,0,0,0,0,None,None,6,2007,WD ,372000,0,1,0.0,11
69,2428,RL,43.0,3013,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,1362.0,GasA,Ex,Y,SBrkr,0,1506,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,Fin,2.0,440.0,TA,TA,Y,142,20,0,0,0,0,None,None,4,2006,WD ,213490,0,1,0.0,9
70,242,RL,44.0,17485,Pave,None,IR2,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,96.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,1508.0,GasA,Ex,Y,SBrkr,0,1508,1.0,0.0,1,0,1,1,Gd,5,Typ,2,TA,Attchd,RFn,2.0,572.0,TA,TA,Y,0,0,0,0,0,0,None,None,1,2010,Con,308030,1,1,1.0,7
71,1564,RL,68.0,23730,Pave,None,IR2,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,668.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,Unf,1840.0,GasA,Ex,Y,SBrkr,0,2032,1.0,0.0,3,0,3,1,Gd,7,Typ,0,None,Attchd,Fin,3.0,786.0,TA,TA,Y,0,46,192,0,0,0,None,None,9,2008,WD ,300000,1,12,1.0,11
72,2613,RL,79.0,8910,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,Unf,655.0,GasA,Ex,Y,SBrkr,0,1194,0.0,1.0,1,0,3,1,TA,6,Typ,1,Fa,BuiltIn,Fin,2.0,539.0,TA,TA,Y,0,0,192,0,0,0,None,None,7,2006,WD ,159500,0,47,1.0,8
73,2832,RM,24.0,2522,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,970.0,GasA,Ex,Y,SBrkr,0,1709,0.0,0.0,2,0,3,1,Gd,7,Maj1,0,None,Detchd,Unf,2.0,380.0,TA,TA,Y,0,40,0,0,0,0,None,None,4,2006,WD ,137500,0,2,0.0,10
74,2459,RL,73.0,8688,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1616.0,GasA,Ex,Y,SBrkr,0,1616,0.0,0.0,2,0,3,1,Gd,7,Typ,0,None,Attchd,RFn,3.0,834.0,TA,TA,Y,208,59,0,0,0,0,None,None,4,2006,WD ,232000,0,1,0.0,10
75,1360,RM,68.0,6291,Grvl,None,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,RRNe,Norm,1Fam,1Story,6,6,1930,1950,Gable,CompShg,Stucco,Wd Shng,None,0.0,Gd,Gd,BrkTil,TA,TA,No,Unf,Unf,768.0,GasA,TA,Y,SBrkr,0,768,0.0,0.0,1,0,1,1,TA,4,Typ,0,None,Detchd,Unf,2.0,440.0,TA,TA,N,0,0,84,0,0,0,None,None,7,2008,WD ,93850,1,78,0.0,6
76,2723,RL,68.0,17529,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,Stone,65.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,872.0,GasA,Fa,N,FuseF,0,872,0.0,0.0,1,0,2,1,Fa,5,Mod,1,Gd,Detchd,Unf,1.0,322.0,Fa,Fa,N,0,0,116,0,0,0,None,None,4,2006,WD ,105000,1,82,0.0,7
77,1350,RM,60.0,6324,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,RRNn,1Fam,1Story,4,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,520.0,GasA,Fa,N,SBrkr,0,520,0.0,0.0,1,0,1,1,Fa,4,Typ,0,None,Detchd,Unf,1.0,240.0,Fa,TA,Y,49,0,87,0,0,0,None,None,5,2008,WD ,68500,1,81,0.0,6
78,136,RL,80.0,11600,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1105.0,GasA,TA,Y,FuseA,0,2274,0.0,0.0,2,0,5,2,TA,12,Typ,0,None,Detchd,Unf,2.0,480.0,TA,TA,Y,0,0,0,0,0,0,None,None,1,2010,WD ,154300,0,50,0.0,16
79,2235,RM,50.0,7288,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,1925,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,BrkTil,TA,Po,No,Unf,Unf,936.0,GasA,Ex,Y,SBrkr,0,1601,0.0,0.0,2,0,3,1,TA,6,Typ,0,None,None,None,0.0,0.0,None,None,N,0,0,0,176,0,0,None,None,9,2007,WD ,129850,1,82,0.0,9
80,1993,RM,35.0,4571,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,616.0,GasA,Ex,Y,SBrkr,0,1232,0.0,0.0,1,0,3,1,TA,6,Typ,0,None,Detchd,Unf,2.0,480.0,Fa,Fa,Y,280,0,143,0,0,0,None,None,6,2007,WD ,114000,1,97,0.0,8
81,367,RL,63.0,17423,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,748.0,Ex,TA,PConc,Ex,TA,No,GLQ,Unf,2216.0,GasA,Ex,Y,SBrkr,0,2234,1.0,0.0,2,0,1,1,Ex,9,Typ,1,Gd,Attchd,Fin,3.0,1166.0,TA,TA,Y,0,60,0,0,0,0,None,None,7,2009,New,501837,1,1,1.0,12
82,1309,RM,100.0,12665,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,Unf,876.0,GasA,Gd,Y,SBrkr,0,1416,0.0,0.0,1,1,4,1,TA,7,Typ,1,Gd,Detchd,Unf,3.0,720.0,TA,TA,Y,418,0,194,0,0,0,None,None,6,2008,WD ,153900,1,93,0.0,10
83,402,RL,60.0,9000,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1971,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,864.0,GasA,Gd,Y,SBrkr,0,864,0.0,0.0,1,0,3,1,TA,5,Typ,0,None,Detchd,Unf,2.0,576.0,TA,TA,Y,200,0,0,0,0,0,None,GdWo,7,2009,WD ,130000,1,38,0.0,7
84,1592,RM,32.0,4500,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1997,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,197.0,TA,TA,PConc,Ex,TA,No,GLQ,Unf,1189.0,GasA,Ex,Y,SBrkr,0,1189,1.0,0.0,2,0,2,1,TA,4,Typ,0,None,Attchd,RFn,2.0,392.0,TA,TA,Y,0,122,0,0,0,0,None,None,4,2008,WD ,160500,0,11,1.0,7
85,2409,RL,48.0,6373,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,572.0,Ex,TA,PConc,Ex,Gd,No,GLQ,Unf,1666.0,GasA,Ex,Y,SBrkr,0,1666,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,RFn,2.0,575.0,TA,TA,Y,228,75,0,0,0,0,None,None,6,2006,New,310090,0,0,1.0,9
86,539,RL,67.0,10083,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,[0.],Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1176.0,GasA,Ex,Y,SBrkr,0,1200,1.0,0.0,2,0,2,1,Gd,5,Typ,0,None,Attchd,RFn,2.0,555.0,TA,TA,Y,0,41,0,0,0,0,None,None,8,2009,WD ,184900,0,6,1.0,8
87,1940,RL,70.0,13300,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,2000,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,No,Rec,Unf,928.0,GasA,TA,Y,SBrkr,0,928,0.0,0.0,1,0,2,1,TA,4,Typ,0,None,Attchd,Unf,1.0,252.0,TA,TA,Y,261,0,156,0,0,0,None,None,6,2007,WD ,132000,1,51,0.0,6
88,588,RL,80.0,9600,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,5,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,128.0,TA,TA,CBlock,Gd,TA,Mn,ALQ,Rec,1288.0,GasA,TA,Y,SBrkr,0,1336,0.0,1.0,2,0,3,1,TA,6,Typ,1,Fa,Attchd,RFn,2.0,502.0,TA,TA,Y,312,11,0,0,0,0,None,None,8,2009,WD ,162350,0,40,1.0,9
89,96,FV,30.0,3215,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,BrkFace,120.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,600.0,GasA,Ex,Y,SBrkr,0,1200,0.0,0.0,2,1,2,1,Gd,4,Typ,0,None,Detchd,RFn,2.0,480.0,TA,TA,Y,0,172,0,0,0,0,None,None,4,2010,ConLD,155000,0,6,0.0,8
90,1187,RL,68.0,11104,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1969,1969,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,GLQ,Unf,1427.0,GasA,Gd,Y,SBrkr,0,1427,0.0,1.0,2,0,4,1,TA,7,Typ,0,None,Attchd,RFn,2.0,516.0,TA,TA,Y,0,0,0,0,216,0,None,None,5,2008,WD ,183000,0,39,1.0,10
91,2154,RL,68.0,15295,Pave,None,IR3,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,254.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,860.0,GasA,Ex,Y,SBrkr,0,1992,1.0,0.0,2,1,3,1,Gd,7,Min2,2,TA,Attchd,RFn,2.0,608.0,TA,TA,Y,225,32,0,0,0,0,None,None,6,2007,WD ,211000,1,11,1.0,11
92,550,RL,70.0,9109,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,2Story,7,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,LwQ,GLQ,754.0,GasA,Ex,Y,SBrkr,0,1540,1.0,0.0,2,1,3,1,Gd,6,Typ,0,None,Attchd,RFn,2.0,495.0,TA,TA,Y,140,32,0,0,0,0,None,None,10,2009,WD ,184000,0,15,1.0,10
93,811,RL,64.0,7018,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Slab,None,None,None,None,None,0.0,GasA,TA,Y,SBrkr,0,1535,0.0,0.0,2,0,4,2,TA,8,Typ,0,None,Attchd,Unf,2.0,400.0,TA,TA,Y,0,0,0,0,0,0,None,GdPrv,6,2009,WD ,118858,0,30,0.0,12
94,124,RL,68.0,14112,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,1964,1964,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86.0,TA,TA,PConc,TA,TA,Av,GLQ,Unf,1152.0,GasA,TA,Y,SBrkr,0,1152,1.0,0.0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,RFn,2.0,484.0,TA,TA,Y,227,0,0,0,0,0,None,None,4,2010,WD ,180500,0,46,1.0,8
95,1836,FV,80.0,3523,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,30.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1141.0,GasA,Ex,Y,SBrkr,0,1151,1.0,0.0,2,0,2,1,Gd,5,Typ,0,None,Attchd,Fin,2.0,484.0,TA,TA,Y,0,60,0,0,0,0,None,None,2,2007,New,166000,1,1,1.0,8
96,779,RL,88.0,15312,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,5,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,54.0,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,1138.0,GasA,Ex,Y,SBrkr,0,1138,0.0,1.0,1,0,3,1,TA,6,Typ,1,TA,Attchd,RFn,2.0,480.0,TA,TA,Y,0,0,0,0,140,0,None,MnPrv,3,2009,COD,148000,0,49,1.0,8
97,1886,RL,74.0,7450,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,LwQ,894.0,GasA,Gd,Y,SBrkr,0,1074,0.0,0.0,1,0,2,1,Gd,6,Min1,1,Gd,Detchd,Unf,2.0,396.0,TA,TA,Y,0,72,0,0,0,0,None,GdWo,1,2007,WD ,124000,0,51,0.0,8
98,1724,RL,60.0,7313,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,246.0,Ex,TA,PConc,Ex,TA,No,GLQ,Unf,1561.0,GasA,Ex,Y,SBrkr,0,1561,1.0,0.0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,Fin,2.0,556.0,TA,TA,Y,203,47,0,0,0,0,None,None,8,2007,WD ,277500,0,2,1.0,9
99,2450,RL,83.0,10019,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1995,Hip,CompShg,VinylSd,VinylSd,BrkFace,397.0,Gd,TA,PConc,Gd,TA,No,ALQ,Unf,1342.0,GasA,Ex,Y,SBrkr,0,2726,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Ex,Attchd,RFn,3.0,725.0,TA,TA,Y,307,169,168,0,0,0,None,None,6,2006,WD ,350000,0,11,0.0,13
100,1013,RL,53.0,15401,Pave,None,IR1,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,296.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,1884.0,GasA,Ex,Y,SBrkr,0,1884,1.0,0.0,2,0,2,1,Ex,7,Typ,1,Gd,Attchd,Fin,3.0,670.0,TA,TA,Y,214,76,0,0,0,0,None,None,9,2008,WD ,387000,0,4,1.0,10
101,2084,RL,58.0,9098,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,7,1920,2002,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,ALQ,Unf,528.0,GasA,Ex,Y,SBrkr,0,605,1.0,0.0,1,0,2,1,TA,5,Typ,0,None,None,None,0.0,0.0,None,None,N,0,0,144,0,0,0,None,None,7,2007,WD ,86000,1,87,1.0,7
